station_abbr;reference_timestamp;tre200h0;tre200hn;tre200hx;tre005h0;tre005hn;ure200h0;pva200h0;tde200h0;prestah0;pp0qffh0;pp0qnhh0;ppz700h0;ppz850h0;fkl010h1;dkl010h0;fkl010h0;fu3010h0;fu3010h1;fkl010h3;fu3010h3;wcc006h0;fve010h0;rre150h0;htoauths;gre000h0;oli000h0;olo000h0;osr000h0;ods000h0;sre000h0;erefaoh0;tso005hs;tso010hs;tso020hs
NEU;22.05.2026 05:00;12.4;12;12.9;7;6.2;77.3;11.1;8.5;970.5;1027.9;1028.1;;;1.1;117;0.3;1.1;4;1.1;4;;;0;;57;306;;;;45;0.017;;;
NEU;22.05.2026 06:00;13.5;12.8;14.1;15.3;11.2;78;12.1;9.7;970.8;1028.1;1028.5;;;1.4;101;0.5;1.8;5;1.4;5;;;0;;208;308;;;;60;0.094;;;
NEU;22.05.2026 07:00;14.7;14;15.4;22;19.8;75.6;12.7;10.4;971;1028;1028.7;;;1.7;135;0.8;2.9;6.1;1.7;6.1;;;0;;391;313;;;;60;0.201;;;
NEU;22.05.2026 08:00;16.5;15.5;17.8;26.1;24.5;67.4;12.6;10.4;971.1;1027.6;1028.8;;;2.7;100;1.2;4.3;9.7;2.7;9.7;;;0;;565;320;;;;60;0.316;;;
NEU;22.05.2026 09:00;17.6;16.7;18.3;29;27.9;63.5;12.8;10.6;970.9;1027.3;1028.6;;;2.8;165;1.4;5;10.1;2.8;10.1;;;0;;718;324;;;;60;0.419;;;
NEU;22.05.2026 10:00;19.3;18.5;20.4;31.2;30.5;57.5;12.9;10.7;970.8;1026.8;1028.5;;;3.5;176;1.4;5;12.6;3.4;12.2;;;0;;840;328;;;;60;0.516;;;
NEU;22.05.2026 11:00;20.9;19.9;22.3;32.9;32.3;54.1;13.4;11.3;970.6;1026.2;1028.2;;;3.1;189;1.4;5;11.2;3.1;11.2;;;0;;920;333;;;;60;0.588;;;
NEU;22.05.2026 12:00;22.3;21.6;23;33.8;33.4;52.4;14.1;12;970.2;1025.6;1027.8;;;3.1;195;1.7;6.1;11.2;3;10.8;;;0;;939;342;;;;60;0.619;;;
NEU;22.05.2026 13:00;23.4;22.2;24.5;34.2;33.6;49.8;14.3;12.3;969.8;1025;1027.4;;;3;197;1.5;5.4;10.8;2.8;10.1;;;0;;908;348;;;;60;0.611;;;
NEU;22.05.2026 14:00;23.9;23.2;24.1;34.2;33.7;47.2;14;12;969.5;1024.5;1027.1;;;2.8;184;1.4;5;10.1;2.8;10.1;;;0;;822;356;;;;60;0.557;;;
NEU;22.05.2026 15:00;24.5;24.2;24.9;33.1;31.9;43.2;13.3;11.2;969.2;1024.1;1026.8;;;2.7;186;1.1;4;9.7;2.7;9.7;;;0;;685;362;;;;60;0.464;;;
NEU;22.05.2026 16:00;24.5;24.3;24.7;30.2;29.3;43.4;13.4;11.3;968.9;1023.7;1026.5;;;1.9;180;0.8;2.9;6.8;1.8;6.5;;;0;;458;367;;;;60;0.31;;;
NEU;22.05.2026 17:00;24.8;24.5;25.1;27.9;25.7;40.4;12.7;10.4;968.7;1023.4;1026.3;;;1.8;127;0.7;2.5;6.5;1.8;6.5;;;0;;364;366;;;;60;0.231;;;
NEU;22.05.2026 18:00;24.1;23.4;24.7;20.7;17.8;43.7;13.1;11;968.6;1023.5;1026.2;;;4.6;30;2.3;8.3;16.6;4.6;16.6;;;0;;208;361;;;;60;0.17;;;
NEU;22.05.2026 19:00;22.9;22.7;23.2;15.3;14;41.5;11.6;9.1;968.7;1023.9;1026.3;;;6;21;3.5;12.6;21.6;5.9;21.2;;;0;;34;349;;;;12;0.13;;;
NEU;22.05.2026 20:00;22.1;21.5;22.7;12.8;11.9;39.8;10.6;7.8;969;1024.3;1026.6;;;6;20;3.1;11.2;21.6;5.9;21.2;;;0;;0;344;;;;0;0.059;;;
NEU;22.05.2026 21:00;20.4;19.1;21.2;11.5;11.2;45.8;10.9;8.2;969.2;1024.9;1026.8;;;3.6;53;1.6;5.8;13;3.5;12.6;;;0;;0;340;;;;0;0.019;;;
NEU;22.05.2026 22:00;18.9;18;19.7;10.8;10.2;55.2;12;9.7;969.1;1025.1;1026.7;;;2.3;258;1.4;5;8.3;2.3;8.3;;;0;;0;333;;;;0;0.008;;;
NEU;22.05.2026 23:00;17.7;17.1;18.5;9.7;9.4;52.3;10.5;7.8;969.2;1025.5;1026.8;;;2.3;262;1.6;5.8;8.3;2.3;8.3;;;0;;0;328;;;;0;0.012;;;
NEU;23.05.2026 00:00;16.9;16.5;17.3;9.4;9.3;53.5;10.3;7.4;969.1;1025.6;1026.7;;;1.3;270;0.5;1.8;4.7;1.3;4.7;;;0;;0;328;;;;0;-0.015;;;
NEU;23.05.2026 01:00;16.2;15.7;16.7;9.2;8.9;58.5;10.8;8.1;969.2;1025.8;1026.8;;;1.3;39;0.7;2.5;4.7;1.3;4.7;;;0;;0;326;;;;0;-0.01;;;
NEU;23.05.2026 02:00;15.1;14.4;15.4;8.4;7.6;65.6;11.3;8.7;969.4;1026.2;1027;;;1.2;59;0.7;2.5;4.3;1.2;4.3;;;0;;0;319;;;;0;-0.012;;;
NEU;23.05.2026 03:00;14;13.5;14.2;7.5;7.2;70.4;11.2;8.7;969.7;1026.7;1027.3;;;0.9;34;0.4;1.4;3.2;0.9;3.2;;;0;;0;315;;;;0;-0.017;;;
NEU;23.05.2026 04:00;13.7;13.6;13.8;7.4;7.2;69.7;10.9;8.2;970;1027.1;1027.6;;;0.7;63;0.3;1.1;2.5;0.7;2.5;;;0;;1;313;;;;0;-0.02;;;
NEU;23.05.2026 05:00;13.8;13.5;14.2;7.9;7.2;72;11.4;8.9;970.4;1027.5;1028;;;0.8;117;0.2;0.7;2.9;0.8;2.9;;;0;;56;310;;;;47;0.018;;;
NEU;23.05.2026 06:00;15;14.5;15.7;16.4;12.3;78.3;13.4;11.3;970.7;1027.6;1028.4;;;0.9;117;0.3;1.1;3.2;0.9;3.2;;;0;;193;313;;;;60;0.092;;;
NEU;23.05.2026 07:00;15.9;15.4;16.4;22.8;20.8;73.6;13.3;11.2;970.9;1027.6;1028.6;;;1.6;121;0.6;2.2;5.8;1.5;5.4;;;0;;380;318;;;;60;0.202;;;
NEU;23.05.2026 08:00;17.4;16.9;17.8;26.7;25.5;64.3;12.8;10.6;971;1027.4;1028.7;;;1.7;140;0.8;2.9;6.1;1.6;5.8;;;0;;532;324;;;;60;0.307;;;
NEU;23.05.2026 09:00;19.5;18.4;20.1;29.9;27.7;56.3;12.7;10.5;970.9;1026.9;1028.6;;;2.8;185;1.3;4.7;10.1;2.7;9.7;;;0;;704;329;;;;60;0.432;;;
NEU;23.05.2026 10:00;21.3;20;22.3;32.8;32;55.2;14;11.9;970.8;1026.4;1028.5;;;3;180;1.5;5.4;10.8;2.9;10.4;;;0;;840;335;;;;60;0.539;;;
NEU;23.05.2026 11:00;22.7;21.8;23.3;34.6;33.9;49.9;13.7;11.7;970.6;1025.9;1028.3;;;2.5;171;1.3;4.7;9;2.4;8.6;;;0;;915;342;;;;60;0.606;;;
NEU;23.05.2026 12:00;24.3;23.8;25;35.5;35.2;47.1;14.3;12.3;970.4;1025.4;1028;;;2.5;180;1.3;4.7;9;2.5;9;;;0;;942;348;;;;60;0.645;;;
NEU;23.05.2026 13:00;25.6;25.1;26.2;36;35.3;43.2;14.2;12.2;970.2;1024.8;1027.8;;;2.4;185;1.2;4.3;8.6;2.4;8.6;;;0;;912;357;;;;60;0.637;;;
NEU;23.05.2026 14:00;26.5;25.8;26.9;36.4;35.9;40;13.8;11.8;970;1024.5;1027.6;;;2.5;176;1.5;5.4;9;2.4;8.6;;;0;;829;364;;;;60;0.591;;;
NEU;23.05.2026 15:00;26.5;26.1;26.9;34.5;33.7;37.3;12.9;10.7;969.6;1024.1;1027.2;;;2.4;189;1.4;5;8.6;2.4;8.6;;;0;;680;366;;;;60;0.485;;;
NEU;23.05.2026 16:00;26.9;26.6;27.1;33.5;32.7;36;12.7;10.6;969.4;1023.8;1027;;;2.9;159;1;3.6;10.4;2.8;10.1;;;0;;560;371;;;;60;0.386;;;
NEU;23.05.2026 17:00;26.9;26.1;27.4;29.8;27.1;36.9;13.1;11;969.1;1023.5;1026.7;;;4;73;1.5;5.4;14.4;4;14.4;;;0;;382;371;;;;60;0.278;;;
NEU;23.05.2026 18:00;25.5;24.4;26.2;21.3;18.8;42.6;13.9;11.9;969.2;1023.9;1026.8;;;4.8;17;2.5;9;17.3;4.7;16.9;;;0;;202;369;;;;60;0.183;;;
NEU;23.05.2026 19:00;24;23.4;24.5;16.5;15;42.1;12.6;10.4;969.4;1024.4;1027;;;5.3;22;2.3;8.3;19.1;5.2;18.7;;;0;;35;359;;;;13;0.095;;;
NEU;23.05.2026 20:00;23.4;23.3;23.5;13.8;13;36.4;10.5;7.6;969.6;1024.7;1027.2;;;6;15;3.2;11.5;21.6;5.9;21.2;;;0;;1;348;;;;0;0.068;;;
NEU;23.05.2026 21:00;23.2;21.9;23.8;12.6;12.4;35.3;10;7;969.8;1024.9;1027.4;;;6.5;29;2.8;10.1;23.4;6.5;23.4;;;0;;0;346;;;;0;0.06;;;
NEU;23.05.2026 22:00;20.5;19.8;21.5;11.7;11.4;47.5;11.4;8.9;969.9;1025.7;1027.5;;;2.2;56;0.7;2.5;7.9;2.2;7.9;;;0;;0;342;;;;0;-0.006;;;
NEU;23.05.2026 23:00;19.7;19.6;19.9;11.3;11.2;50.9;11.7;9.3;970;1025.9;1027.6;;;2.5;56;0.6;2.2;9;2.5;9;;;0;;0;341;;;;0;-0.011;;;
NEU;24.05.2026 00:00;19;18.6;19.3;11.4;11.3;55.5;12.2;9.8;970;1026;1027.6;;;1.3;45;0.4;1.4;4.7;1.3;4.7;;;0;;0;342;;;;0;-0.018;;;
NEU;24.05.2026 01:00;18.3;17.9;18.6;11;10.7;60.1;12.6;10.4;969.9;1026.1;1027.5;;;2;117;0.5;1.8;7.2;1.9;6.8;;;0;;0;340;;;;0;-0.016;;;
NEU;24.05.2026 02:00;17.4;16.9;17.8;10.3;10.2;64.8;12.9;10.8;970.1;1026.5;1027.7;;;1;225;0.3;1.1;3.6;1;3.6;;;0;;0;336;;;;0;-0.021;;;
NEU;24.05.2026 03:00;16.8;16.7;17;10;9.9;69.7;13.4;11.3;970.3;1026.8;1027.9;;;1.4;288;0.7;2.5;5;1.4;5;;;0;;0;333;;;;0;-0.013;;;
NEU;24.05.2026 04:00;16.3;15.6;17;9.5;9.3;76.3;14.1;12.1;970.6;1027.3;1028.3;;;1.3;180;0.5;1.8;4.7;1.3;4.7;;;0;;1;327;;;;0;-0.018;;;
NEU;24.05.2026 05:00;16.4;15.9;17.9;10.2;9.3;72.9;13.6;11.5;971.1;1027.7;1028.8;;;1.9;360;0.7;2.5;6.8;1.9;6.8;;;0;;59;325;;;;46;0.028;;;
NEU;24.05.2026 06:00;17.5;17.2;17.7;19.4;15.2;76.2;15.3;13.2;971.4;1027.8;1029.1;;;2;72;0.7;2.5;7.2;1.9;6.8;;;0;;210;328;;;;60;0.108;;;
NEU;24.05.2026 07:00;18.9;18.1;20.2;25.9;23.6;71.4;15.6;13.6;971.7;1027.9;1029.4;;;2.9;121;0.7;2.5;10.4;2.8;10.1;;;0;;396;330;;;;60;0.226;;;
NEU;24.05.2026 08:00;22.3;20.7;22.9;29.6;28.7;51.4;13.8;11.7;971.9;1027.3;1029.6;;;8.8;72;4.2;15.1;31.7;8.6;31;;;0;;574;336;;;;60;0.41;;;
NEU;24.05.2026 09:00;24;23.4;25.1;32.4;31;45.4;13.5;11.5;971.8;1026.9;1029.5;;;8.5;73;4.5;16.2;30.6;8.3;29.9;;;0;;725;341;;;;60;0.534;;;
NEU;24.05.2026 10:00;25.6;24.8;26.6;34.6;33.3;40.1;13.2;11;971.8;1026.6;1029.5;;;9.8;75;5;18;35.3;9.6;34.6;;;0;;845;347;;;;60;0.649;;;
NEU;24.05.2026 11:00;27.2;26.7;27.7;35.4;35.1;33.8;12.2;9.9;971.7;1026.2;1029.4;;;10.9;73;6.1;22;39.2;10.5;37.8;;;0;;923;352;;;;60;0.755;;;
NEU;24.05.2026 12:00;28.3;27.7;28.8;36.5;36.2;30.5;11.7;9.3;971.5;1025.7;1029.2;;;10.8;71;5.8;20.9;38.9;10.4;37.4;;;0;;951;355;;;;60;0.794;;;
NEU;24.05.2026 13:00;29;28.8;29.3;36.9;36.4;28.2;11.3;8.8;971.3;1025.4;1029;;;11.4;68;5.6;20.2;41;10.9;39.2;;;0;;928;357;;;;60;0.794;;;
NEU;24.05.2026 14:00;29.4;29.1;29.6;37;36.7;28.4;11.6;9.2;971.1;1025.1;1028.8;;;9.5;67;4.9;17.6;34.2;9.1;32.8;;;0;;843;364;;;;60;0.726;;;
NEU;24.05.2026 15:00;29.3;29.1;29.5;35.7;34.8;27.5;11.2;8.7;970.8;1024.8;1028.5;;;10.1;70;4.8;17.3;36.4;9.8;35.3;;;0;;720;365;;;;60;0.642;;;
NEU;24.05.2026 16:00;29.1;29;29.2;33.2;32;26.8;10.8;8.1;970.6;1024.6;1028.3;;;8.9;70;4.8;17.3;32;8.6;31;;;0;;560;365;;;;60;0.536;;;
NEU;24.05.2026 17:00;28.5;28;29;29.6;26.8;27.6;10.7;8;970.5;1024.6;1028.1;;;9.1;59;3.9;14;32.8;8.9;32;;;0;;382;364;;;;60;0.383;;;
NEU;24.05.2026 18:00;27;26.7;27.3;21.9;19.9;31.1;11.1;8.5;970.5;1024.9;1028.1;;;7.5;30;3.2;11.5;27;7.3;26.3;;;0;;200;363;;;;60;0.23;;;
NEU;24.05.2026 19:00;26.2;25.8;26.6;18.7;18.1;31.8;10.8;8.1;970.4;1025;1028;;;7.4;31;4;14.4;26.6;7.3;26.3;;;0;;39;361;;;;13;0.181;;;
NEU;24.05.2026 20:00;26;25.6;26.3;18.2;17.1;38.9;13;10.9;970.7;1025.3;1028.4;;;10;32;4.4;15.8;36;9.8;35.3;;;0;;0;364;;;;0;0.093;;;
NEU;24.05.2026 21:00;23.9;22.8;26.2;17.1;14.8;47.3;14;11.9;971.3;1026.4;1029;;;7.3;60;2.4;8.6;26.3;7;25.2;;;0;;0;360;;;;0;0.039;;;
NEU;24.05.2026 22:00;23.9;22.8;25.3;15.6;14.8;44.7;13.2;11.1;971.6;1026.7;1029.3;;;8.3;52;3;10.8;29.9;8.2;29.5;;;0;;0;359;;;;0;0.056;;;
NEU;24.05.2026 23:00;22;20.8;25.4;16;13.6;54.1;14.2;12.2;971.8;1027.4;1029.5;;;8.4;346;2.1;7.6;30.2;8.1;29.2;;;0;;0;354;;;;0;0.029;;;
NEU;25.05.2026 00:00;21;20.7;21.2;12.9;12.8;55.7;13.8;11.8;971.8;1027.6;1029.5;;;4.1;63;2;7.2;14.8;4;14.4;;;0;;0;350;;;;0;0.024;;;
NEU;25.05.2026 01:00;20.3;19.8;20.9;12.5;12.1;56.4;13.4;11.4;971.9;1027.8;1029.6;;;3.7;51;0.9;3.2;13.3;3.6;13;;;0;;0;349;;;;0;-0.005;;;
NEU;25.05.2026 02:00;20.1;19.8;20.3;12.2;12.1;58.2;13.7;11.6;972.2;1028.1;1029.9;;;3.9;45;1.7;6.1;14;3.8;13.7;;;0;;0;349;;;;0;0.013;;;
NEU;25.05.2026 03:00;20.6;20.5;20.8;12.2;12;55.9;13.6;11.5;972.3;1028.2;1030;;;4.5;48;2.7;9.7;16.2;4.3;15.5;;;0;;0;348;;;;0;0.03;;;
NEU;25.05.2026 04:00;20.6;20.3;20.9;12.2;12;55.7;13.5;11.4;972.5;1028.4;1030.2;;;4.9;45;2.8;10.1;17.6;4.8;17.3;;;0;;2;348;;;;0;0.032;;;
NEU;25.05.2026 05:00;19.7;18.4;20.8;13.9;12.7;64.3;14.6;12.6;973;1029.1;1030.8;;;3.9;50;1.4;5;14;3.9;14;;;0;;58;346;;;;12;0.049;;;
NEU;25.05.2026 06:00;18.9;18.3;19.4;20;17;69;15.1;13.1;973.4;1029.7;1031.2;;;1.8;153;0.7;2.5;6.5;1.8;6.5;;;0;;190;341;;;;60;0.107;;;
NEU;25.05.2026 07:00;19.8;19.3;20;25.8;23.6;65.1;15;13;973.7;1029.8;1031.5;;;2.1;96;1.1;4;7.6;2.1;7.6;;;0;;374;344;;;;60;0.225;;;
NEU;25.05.2026 08:00;20.8;19.7;22.1;29.5;27.9;64;15.7;13.7;973.8;1029.7;1031.6;;;2.5;107;1.2;4.3;9;2.4;8.6;;;0;;541;346;;;;60;0.338;;;
NEU;25.05.2026 09:00;22.2;21;23.9;32.8;31.5;59.8;16;14;973.9;1029.5;1031.7;;;2.2;169;1.1;4;7.9;2.2;7.9;;;0;;693;352;;;;60;0.449;;;
NEU;25.05.2026 10:00;24;22.3;25.5;35.3;34.3;54.5;16.3;14.3;973.7;1029;1031.5;;;2.7;176;1.3;4.7;9.7;2.6;9.4;;;0;;813;358;;;;60;0.55;;;
NEU;25.05.2026 11:00;25.4;24.8;25.9;36.9;36.5;50.8;16.5;14.5;973.5;1028.4;1031.3;;;2.6;184;1.4;5;9.4;2.6;9.4;;;0;;890;362;;;;60;0.62;;;
NEU;25.05.2026 12:00;27.5;26.6;28.2;37.8;37.2;45.4;16.7;14.7;973.1;1027.6;1030.9;;;4.3;163;1.3;4.7;15.5;4.1;14.8;;;0;;919;367;;;;60;0.664;;;
NEU;25.05.2026 13:00;27.8;26.5;28.6;38.1;37.5;42;15.6;13.7;972.7;1027.1;1030.5;;;2.7;184;1.4;5;9.7;2.6;9.4;;;0;;897;370;;;;60;0.652;;;
NEU;25.05.2026 14:00;29.4;28.9;30.3;38.4;38.2;36.2;14.8;12.8;972.3;1026.4;1030;;;2.7;166;1.4;5;9.7;2.7;9.7;;;0;;823;375;;;;60;0.613;;;
NEU;25.05.2026 15:00;29.1;28.7;29.8;36.8;35.9;33.4;13.4;11.3;971.9;1026;1029.6;;;2.3;148;1.2;4.3;8.3;2.2;7.9;;;0;;702;378;;;;60;0.513;;;
NEU;25.05.2026 16:00;29.5;29.1;30;34.9;33.5;29.3;12.1;9.7;971.6;1025.7;1029.3;;;3.7;94;1.5;5.4;13.3;3.5;12.6;;;0;;548;382;;;;60;0.414;;;
NEU;25.05.2026 17:00;29;28.4;29.4;30.6;28.1;30.8;12.3;10;971.3;1025.4;1029;;;5.1;75;2.4;8.6;18.4;5;18;;;0;;368;383;;;;60;0.32;;;
NEU;25.05.2026 18:00;27.6;26.6;28.4;23.7;21.2;37.4;13.7;11.7;971.4;1025.7;1029.1;;;4.1;21;2.4;8.6;14.8;4;14.4;;;0;;183;382;;;;60;0.189;;;
NEU;25.05.2026 19:00;26.2;25.8;26.5;19.3;18;38.6;13.1;11;971.4;1026.1;1029.1;;;4.6;5;2.6;9.4;16.6;4.5;16.2;;;0;;39;378;;;;8;0.117;;;
NEU;25.05.2026 20:00;25.3;24.9;25.7;16.6;15.9;39.2;12.6;10.4;971.6;1026.5;1029.3;;;5.3;15;1.9;6.8;19.1;5.3;19.1;;;0;;1;370;;;;0;0.037;;;
NEU;25.05.2026 21:00;24.5;22.8;25.7;16.5;14.7;41;12.5;10.3;971.9;1027;1029.6;;;5.2;360;1.5;5.4;18.7;5;18;;;0;;0;365;;;;0;0.022;;;
NEU;25.05.2026 22:00;22.2;21.5;22.7;13.8;13.4;47.1;12.6;10.4;972.1;1027.6;1029.8;;;2.1;246;1.1;4;7.6;2.1;7.6;;;0;;0;357;;;;0;0.006;;;
NEU;25.05.2026 23:00;21.1;20.7;21.5;13.3;13.2;49.8;12.4;10.2;972.2;1028;1029.9;;;1.8;270;0.9;3.2;6.5;1.8;6.5;;;0;;0;356;;;;0;0.001;;;
NEU;26.05.2026 00:00;20.2;19.9;20.4;13.3;13.2;52.5;12.4;10.2;972;1027.9;1029.7;;;1.9;27;0.9;3.2;6.8;1.9;6.8;;;0;;0;355;;;;0;0.003;;;
NEU;26.05.2026 01:00;19.5;19.1;20;12.5;12.2;53.9;12.3;10;971.8;1027.9;1029.5;;;2.1;49;0.9;3.2;7.6;2.1;7.6;;;0;;0;350;;;;0;0.002;;;
NEU;26.05.2026 02:00;18.6;18.1;19.2;11.6;11.3;58.1;12.5;10.2;971.7;1027.9;1029.4;;;1.5;270;0.5;1.8;5.4;1.4;5;;;0;;0;346;;;;0;-0.012;;;
NEU;26.05.2026 03:00;18;17.6;18.2;11.3;10.9;62.8;13;10.8;971.7;1028;1029.4;;;1.6;315;0.8;2.9;5.8;1.6;5.8;;;0;;0;343;;;;0;-0.007;;;
NEU;26.05.2026 04:00;17.1;16.7;17.4;10.6;10.5;69.1;13.4;11.3;971.8;1028.3;1029.5;;;0.7;0;0.2;0.7;2.5;0.6;2.2;;;0;;2;337;;;;0;-0.022;;;
NEU;26.05.2026 05:00;17.2;16.7;17.8;12;10.9;72.2;14.2;12.1;972;1028.5;1029.7;;;0.9;34;0.4;1.4;3.2;0.8;2.9;;;0;;55;337;;;;27;0.026;;;
NEU;26.05.2026 06:00;17.8;17.5;18.2;19.7;16.1;78.4;15.9;14;972.3;1028.8;1030;;;1.7;101;0.6;2.2;6.1;1.7;6.1;;;0;;196;338;;;;60;0.103;;;
NEU;26.05.2026 07:00;18.6;17.6;19.5;25.3;23.3;75.4;16.1;14.2;972.4;1028.7;1030.1;;;1.8;117;1;3.6;6.5;1.8;6.5;;;0;;374;340;;;;60;0.214;;;
NEU;26.05.2026 08:00;20.4;18.9;21.4;30.2;28.2;63.3;15.1;13.2;972.4;1028.3;1030.1;;;2.1;130;0.9;3.2;7.6;2.1;7.6;;;0;;547;348;;;;60;0.337;;;
NEU;26.05.2026 09:00;22.7;21.4;23.4;33.3;32.2;54.3;15;13;972.2;1027.6;1029.9;;;2.1;146;1.2;4.3;7.6;2.1;7.6;;;0;;694;355;;;;60;0.457;;;
NEU;26.05.2026 10:00;23.8;23.1;24.3;35.6;34.7;53.9;15.9;13.9;971.9;1027.1;1029.6;;;2.3;163;1.1;4;8.3;2.3;8.3;;;0;;811;362;;;;60;0.546;;;
NEU;26.05.2026 11:00;25;23.7;25.7;37;36.2;50.5;15.9;13.9;971.5;1026.4;1029.2;;;2.4;176;1.4;5;8.6;2.4;8.6;;;0;;881;367;;;;60;0.61;;;
NEU;26.05.2026 12:00;27.2;26.3;28.8;38.5;38.1;46.2;16.7;14.6;970.9;1025.3;1028.6;;;2.8;187;1.7;6.1;10.1;2.8;10.1;;;0;;912;373;;;;60;0.661;;;
NEU;26.05.2026 13:00;28.3;27.1;28.9;38.6;38.2;43.4;16.7;14.6;970.3;1024.4;1027.9;;;2.9;184;1.6;5.8;10.4;2.8;10.1;;;0;;886;377;;;;60;0.653;;;
NEU;26.05.2026 14:00;28.7;28.1;29.4;38.4;38;35.8;14;12;969.7;1023.8;1027.3;;;2.6;180;1.4;5;9.4;2.6;9.4;;;0;;816;381;;;;60;0.601;;;
NEU;26.05.2026 15:00;29.3;29;29.7;37.1;36.4;32.1;13.1;10.9;969.1;1023;1026.7;;;2.4;185;1.3;4.7;8.6;2.4;8.6;;;0;;699;386;;;;60;0.517;;;
NEU;26.05.2026 16:00;28.4;27.8;28.9;32.9;27.3;34.6;13.4;11.2;968.7;1022.8;1026.3;;;2.3;204;1.2;4.3;8.3;2.3;8.3;;;0;;384;390;;;;37;0.304;;;
NEU;26.05.2026 17:00;27.4;26.6;28.3;24.7;23.9;35.2;12.8;10.5;968.5;1022.8;1026.1;;;3.2;283;1.1;4;11.5;3.2;11.5;;;0;;88;405;;;;0;0.124;;;
NEU;26.05.2026 18:00;26.8;26.2;27.8;23.7;23.3;42.9;15;13;968.3;1022.7;1025.8;;;8.2;324;1.9;6.8;29.5;8.1;29.2;;;0;;69;409;;;;0;0.125;;;
NEU;26.05.2026 19:00;27.6;27.3;27.8;24.6;24.5;36.8;13.6;11.5;967.9;1022.1;1025.4;;;9.9;338;5.2;18.7;35.6;9.7;34.9;;;0;;42;395;;;;0;0.218;;;
NEU;26.05.2026 20:00;26.6;25.4;27.4;22.5;19.3;39.6;13.7;11.7;968.1;1022.5;1025.6;;;9.5;338;3;10.8;34.2;9.2;33.1;;;0;;1;384;;;;0;0.074;;;
NEU;26.05.2026 21:00;23.8;22.9;24.5;16.9;16;48.9;14.4;12.4;968.3;1023.3;1025.8;;;2;27;1;3.6;7.2;2;7.2;;;0;;0;377;;;;0;0.015;;;
NEU;26.05.2026 22:00;22.4;21.9;23.3;15.4;15;51.8;14.1;12;968.3;1023.5;1025.8;;;2.4;49;1.1;4;8.6;2.4;8.6;;;0;;0;371;;;;0;0.01;;;
NEU;26.05.2026 23:00;21.5;21.3;21.8;14.6;14.3;54;13.8;11.8;968.2;1023.6;1025.7;;;0.9;45;0.3;1.1;3.2;0.9;3.2;;;0;;0;366;;;;0;-0.015;;;
NEU;27.05.2026 00:00;20.8;20.3;21.1;13.9;13.6;59.1;14.5;12.5;968;1023.6;1025.5;;;1.3;74;0.7;2.5;4.7;1.3;4.7;;;0;;0;361;;;;0;-0.006;;;
NEU;27.05.2026 01:00;19.9;19.3;20.1;13.4;13.1;64.7;15;13;967.9;1023.7;1025.4;;;2.1;52;1.2;4.3;7.6;2.1;7.6;;;0;;0;357;;;;0;0;;;
NEU;27.05.2026 02:00;19.2;19;19.5;13.2;13;68.1;15.1;13.1;967.9;1023.8;1025.4;;;1.3;360;0.4;1.4;4.7;1.3;4.7;;;0;;0;360;;;;0;-0.006;;;
NEU;27.05.2026 03:00;18.7;18.5;18.9;13.3;12.8;72;15.5;13.5;967.7;1023.6;1025.2;;;1.2;27;0.5;1.8;4.3;1.2;4.3;;;0;;0;359;;;;0;0.003;;;
NEU;27.05.2026 04:00;18.1;18;18.3;12.4;12.3;73.4;15.2;13.3;967.5;1023.6;1025;;;1.1;45;0.4;1.4;4;1.1;4;;;0;;1;352;;;;0;-0.005;;;
NEU;27.05.2026 05:00;18.2;17.9;18.7;14;12.6;75.8;15.9;13.9;967.6;1023.7;1025.1;;;1.8;45;1.1;4;6.5;1.8;6.5;;;0;;32;355;;;;0;0.036;;;
NEU;27.05.2026 06:00;19.2;18.8;19.7;20.9;16.2;78.1;17.4;15.3;967.7;1023.6;1025.2;;;1.4;104;0.5;1.8;5;1.4;5;;;0;;197;345;;;;57;0.107;;;
NEU;27.05.2026 07:00;20.2;19.7;20.7;27.1;25;74.9;17.7;15.6;967.7;1023.4;1025.2;;;1.9;113;0.9;3.2;6.8;1.9;6.8;;;0;;380;350;;;;60;0.226;;;
NEU;27.05.2026 08:00;21.5;20.9;22.1;31.5;29.9;70.6;18.1;16;967.7;1023.1;1025.2;;;1.9;122;1;3.6;6.8;1.9;6.8;;;0;;551;355;;;;60;0.347;;;
NEU;27.05.2026 09:00;23;22;24;34.5;33.5;64.2;18.1;15.9;967.5;1022.6;1025;;;2.5;151;1.2;4.3;9;2.4;8.6;;;0;;705;361;;;;60;0.464;;;
NEU;27.05.2026 10:00;25.2;23.7;25.9;36.6;35.8;54.6;17.5;15.4;967;1021.6;1024.5;;;2.3;171;1.2;4.3;8.3;2.3;8.3;;;0;;827;368;;;;60;0.571;;;
NEU;27.05.2026 11:00;26.6;25.2;28.9;38.5;37.8;48.5;16.9;14.9;966.6;1020.9;1024.1;;;2.4;165;1.2;4.3;8.6;2.3;8.3;;;0;;903;373;;;;60;0.642;;;
NEU;27.05.2026 12:00;28.3;27;29.4;39.8;39.3;44.8;17.2;15.1;966.1;1020;1023.5;;;2.9;195;1.7;6.1;10.4;2.8;10.1;;;0;;940;381;;;;60;0.695;;;
NEU;27.05.2026 13:00;28.9;28.2;29.2;40.1;39.6;38.2;15.2;13.2;965.7;1019.5;1023.1;;;3.3;180;1.7;6.1;11.9;3.3;11.9;;;0;;923;390;;;;60;0.691;;;
